Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
63,1,1,1,1,72,882000000.0,29400.0
100,2,1,1,1,27,3600000000.0,120000.0
117,3,1,1,1,72,1990000000.0,66333.33
91,2,1,1,0,72,1640000000.0,54666.67
60,1,1,1,0,72,780000000.0,26000.0
110,2,1,1,1,72,2530000000.0,84333.33
96,2,1,1,1,112,2990000000.0,99666.67
113,2,1,1,1,44,4300000000.0,143333.33
60,1,1,1,1,120,295000000.0,9833.33
74,2,1,1,1,158,2800000000.0,93333.33
155,3,1,1,1,40,9800000000.0,326666.67
125,2,1,1,1,112,3900000000.0,130000.0
49,1,1,0,1,38,3150000000.0,105000.0
148,3,1,1,1,136,12580000000.0,419333.33
134,3,1,1,1,126,2950000000.0,98333.33
90,2,1,1,1,27,3600000000.0,120000.0
110,1,1,1,1,27,4450000000.0,148333.33
115,2,1,1,1,123,5405000000.0,180166.67
90,2,1,1,1,33,5300000000.0,176666.67
95,2,1,1,1,107,4300000000.0,143333.33
105,2,1,1,1,118,750000000.0,25000.0
63,2,1,1,1,11,1638000000.0,54600.0
185,3,1,1,1,119,13000000000.0,433333.33
250,3,1,1,1,45,40000000000.0,1333333.33
88,2,1,1,0,109,3850000000.0,128333.33
95,2,1,1,1,162,4300000000.0,143333.33
108,2,1,1,1,69,6400000000.0,213333.33
90,2,1,1,1,158,3780000000.0,126000.0
160,3,1,1,1,157,9600000000.0,320000.0
78,2,0,1,1,116,425000000.0,14166.67
120,3,1,1,1,120,590000000.0,19666.67
158,3,1,1,1,119,11060000000.0,368666.67
56,1,1,1,1,153,2250000000.0,75000.0
155,3,1,1,1,119,13175000000.0,439166.67
100,2,1,1,1,158,5700000000.0,190000.0
182,3,1,1,1,136,11500000000.0,383333.33
63,2,1,1,1,147,2250000000.0,75000.0
60,1,1,1,1,108,875000000.0,29166.67
125,2,1,1,1,154,1030000000.0,34333.33
53,1,0,0,0,154,395000000.0,13166.67
150,3,1,1,1,44,9500000000.0,316666.67
62,2,1,1,0,123,2200000000.0,73333.33
113,2,1,1,1,44,6000000000.0,200000.0
93,2,1,1,0,116,650000000.0,21666.67
84,2,1,1,1,32,2150000000.0,71666.67
83,2,1,1,1,75,2200000000.0,73333.33
150,3,1,1,1,58,13000000000.0,433333.33
147,3,1,1,1,44,9600000000.0,320000.0
75,2,1,1,1,136,5500000000.0,183333.33
119,2,1,1,1,152,4700000000.0,156666.67
105,2,1,1,1,136,4800000000.0,160000.0
115,2,1,1,1,44,6300000000.0,210000.0
179,3,1,1,1,157,8055000000.0,268500.0
86,2,1,1,1,27,3600000000.0,120000.0
70,1,1,1,1,153,3650000000.0,121666.67
48,1,1,1,1,147,1750000000.0,58333.33
70,2,0,1,1,85,1250000000.0,41666.67
102,2,1,1,1,136,6120000000.0,204000.0
85,2,1,0,1,118,470000000.0,15666.67
72,2,1,1,0,153,2400000000.0,80000.0
120,2,1,1,1,154,1050000000.0,35000.0
180,3,1,1,1,136,14500000000.0,483333.33
138,3,1,1,1,136,9300000000.0,310000.0
87,2,1,1,1,154,960000000.0,32000.0
705,5,1,1,0,1,91000000000.0,3033333.33
200,3,1,1,1,136,16000000000.0,533333.33
87,2,1,1,1,118,570000000.0,19000.0
75,2,1,1,1,147,3350000000.0,111666.67
66,2,1,1,1,112,1580000000.0,52666.67
57,1,1,1,1,153,2900000000.0,96666.67
62,1,1,1,1,153,2650000000.0,88333.33
65,2,1,1,1,153,3100000000.0,103333.33
70,1,0,1,0,136,3300000000.0,110000.0
65,1,1,1,1,153,2800000000.0,93333.33
100,2,1,1,1,112,2800000000.0,93333.33
210,3,1,1,1,136,16400000000.0,546666.67
110,2,1,1,1,136,8900000000.0,296666.67
68,2,1,1,1,153,2900000000.0,96666.67
101,2,1,1,1,136,5555000000.0,185166.67
85,2,1,1,1,44,5000000000.0,166666.67
165,3,1,1,1,136,10500000000.0,350000.0
300,4,1,1,1,136,30000000000.0,1000000.0
245,3,1,1,1,151,19000000000.0,633333.33
105,2,1,1,0,14,1000000000.0,33333.33
135,2,1,1,1,136,8800000000.0,293333.33
130,3,1,1,1,136,9300000000.0,310000.0
83,2,1,0,1,136,4600000000.0,153333.33
60,1,1,1,1,136,4650000000.0,155000.0
52,1,1,1,1,162,2750000000.0,91666.67
60,2,1,1,1,153,2850000000.0,95000.0
60,2,1,1,1,153,2850000000.0,95000.0
70,2,1,1,1,41,3000000000.0,100000.0
140,3,1,1,1,151,11200000000.0,373333.33
120,2,1,1,1,136,6800000000.0,226666.67
62,1,1,1,1,154,510000000.0,17000.0
70,2,1,1,1,153,2600000000.0,86666.67
150,3,1,1,1,136,9500000000.0,316666.67
69,2,1,1,0,152,1850000000.0,61666.67
97,2,1,1,1,118,770000000.0,25666.67
70,1,1,1,1,41,2600000000.0,86666.67
100,2,1,1,1,75,2300000000.0,76666.67
75,2,1,1,0,153,2500000000.0,83333.33
103,2,1,1,1,20,3150000000.0,105000.0
85,2,1,1,1,152,2650000000.0,88333.33
150,3,1,1,1,123,10500000000.0,350000.0
66,2,1,1,1,124,4250000000.0,141666.67
106,2,1,1,1,118,800000000.0,26666.67
101,2,1,0,1,121,3300000000.0,110000.0
290,4,1,1,1,15,27000000000.0,900000.0
106,2,1,1,1,136,6000000000.0,200000.0
107,3,1,1,0,48,2970000000.0,99000.0
122,2,1,1,1,75,3900000000.0,130000.0
195,3,1,1,1,151,19500000000.0,650000.0
98,2,1,1,1,147,3200000000.0,106666.67
105,2,1,1,1,118,700000000.0,23333.33
98,2,1,1,1,118,770000000.0,25666.67
200,3,1,1,1,58,16000000000.0,533333.33
400,4,1,1,1,45,63000000000.0,2100000.0
110,2,1,1,1,44,8300000000.0,276666.67
95,2,1,1,1,112,2950000000.0,98333.33
60,1,1,1,1,162,2400000000.0,80000.0
76,2,0,0,0,116,345000000.0,11500.0
222,3,1,1,1,58,19800000000.0,660000.0
120,2,1,1,1,123,6000000000.0,200000.0
90,2,1,1,1,44,6000000000.0,200000.0
270,3,1,1,1,78,26500000000.0,883333.33
110,2,1,1,0,162,3580000000.0,119333.33
84,2,1,1,1,154,982000000.0,32733.33
76,2,1,1,1,154,870000000.0,29000.0
75,2,0,1,1,116,400000000.0,13333.33
170,4,1,1,1,14,3060000000.0,102000.0
92,2,0,1,0,14,930000000.0,31000.0
122,3,1,1,0,116,850000000.0,28333.33
170,3,1,1,1,44,7800000000.0,260000.0
147,3,1,1,1,119,8350000000.0,278333.33
47,1,0,1,0,75,850000000.0,28333.33
100,2,1,1,1,119,6000000000.0,200000.0
180,3,1,1,1,136,13500000000.0,450000.0
90,2,1,1,1,109,3150000000.0,105000.0
180,3,1,1,1,136,13500000000.0,450000.0
80,2,1,1,1,147,2550000000.0,85000.0
59,1,1,0,1,121,1600000000.0,53333.33
87,2,1,1,1,118,850000000.0,28333.33
50,1,0,1,1,112,1000000000.0,33333.33
123,3,1,1,1,58,7400000000.0,246666.67
56,1,1,1,1,53,2200000000.0,73333.33
105,2,1,1,1,118,945000000.0,31500.0
57,1,1,1,1,20,1750000000.0,58333.33
78,2,1,1,1,158,3500000000.0,116666.67
92,2,1,1,1,158,3880000000.0,129333.33
100,2,1,1,1,118,1050000000.0,35000.0
152,3,1,1,1,136,9800000000.0,326666.67
155,3,1,1,1,151,9000000000.0,300000.0
115,3,1,1,1,147,3870000000.0,129000.0
145,3,1,1,1,151,11000000000.0,366666.67
115,2,1,1,1,176,5400000000.0,180000.0
60,1,1,1,0,27,2190000000.0,73000.0
160,3,1,1,1,58,10200000000.0,340000.0
101,2,1,1,1,107,5150000000.0,171666.67
98,2,1,1,1,158,3600000000.0,120000.0
92,2,1,1,1,123,3870000000.0,129000.0
90,2,1,1,1,109,3880000000.0,129333.33
150,3,1,1,1,153,7200000000.0,240000.0
106,2,1,1,1,120,2960000000.0,98666.67
135,3,1,1,1,37,4200000000.0,140000.0
105,2,1,1,1,118,890000000.0,29666.67
209,3,1,1,1,153,13000000000.0,433333.33
115,2,1,1,0,178,3600000000.0,120000.0
110,2,1,1,0,160,3950000000.0,131666.67
90,2,0,1,1,109,3150000000.0,105000.0
190,3,1,1,1,15,24000000000.0,800000.0
54,1,0,1,1,123,2000000000.0,66666.67
133,3,1,1,1,58,13300000000.0,443333.33
200,3,1,1,1,8,27000000000.0,900000.0
220,3,1,1,1,78,33600000000.0,1120000.0
130,3,1,1,1,58,8700000000.0,290000.0
123,3,1,1,0,19,3450000000.0,115000.0
105,2,1,1,1,37,4100000000.0,136666.67
103,3,1,1,1,152,4128000000.0,137600.0
105,2,1,1,1,118,710000000.0,23666.67
161,3,1,1,1,120,6400000000.0,213333.33
115,3,0,1,1,154,1600000000.0,53333.33
85,2,0,0,0,19,3100000000.0,103333.33
50,2,1,1,0,152,1820000000.0,60666.67
160,3,1,1,1,120,6700000000.0,223333.33
232,3,1,1,1,51,23000000000.0,766666.67
98,2,1,1,1,147,3220000000.0,107333.33
117,2,1,1,1,152,3880000000.0,129333.33
77,2,1,1,1,153,3400000000.0,113333.33
100,2,1,1,0,176,3950000000.0,131666.67
85,2,1,1,0,109,2950000000.0,98333.33
145,3,1,1,1,51,11000000000.0,366666.67
127,3,1,1,1,65,4480000000.0,149333.33
79,2,1,1,1,152,2950000000.0,98333.33
120,2,1,1,1,58,11000000000.0,366666.67
173,3,1,1,1,106,11000000000.0,366666.67
195,3,1,1,1,51,17280000000.0,576000.0
66,2,1,1,1,153,2270000000.0,75666.67
100,2,1,1,1,58,8000000000.0,266666.67
140,3,1,1,1,58,11150000000.0,371666.67
93,2,1,1,1,18,1300000000.0,43333.33
80,2,1,1,1,176,4250000000.0,141666.67
119,2,1,1,1,152,5400000000.0,180000.0
100,2,1,1,1,44,6500000000.0,216666.67
115,2,1,1,1,152,3840000000.0,128000.0
52,1,1,1,1,44,3700000000.0,123333.33
136,3,1,1,1,120,1360000000.0,45333.33
95,2,1,1,1,152,5000000000.0,166666.67
83,3,1,1,1,152,3100000000.0,103333.33
100,2,1,1,1,154,1700000000.0,56666.67
70,2,1,1,0,152,2550000000.0,85000.0
73,2,1,1,0,152,2580000000.0,86000.0
70,2,1,1,1,147,2000000000.0,66666.67
105,2,1,1,1,118,500000000.0,16666.67
69,2,1,1,1,147,2050000000.0,68333.33
87,2,1,1,1,118,530000000.0,17666.67
66,1,1,1,1,118,720000000.0,24000.0
98,2,1,1,1,118,1000000000.0,33333.33
64,2,1,1,1,147,1980000000.0,66000.0
65,2,1,1,1,147,2000000000.0,66666.67
85,2,1,1,1,27,3350000000.0,111666.67
85,2,1,1,1,123,4500000000.0,150000.0
93,2,1,1,1,58,5600000000.0,186666.67
155,3,1,1,1,69,9000000000.0,300000.0
450,2,0,0,0,3,4500000000.0,150000.0
117,3,1,1,1,151,6800000000.0,226666.67
85,2,1,1,1,114,640000000.0,21333.33
500,4,1,1,0,32,20000000000.0,666666.67
900,3,1,1,0,32,8500000000.0,283333.33
60,1,1,1,1,120,875000000.0,29166.67
60,1,1,1,1,120,870000000.0,29000.0
58,2,1,1,1,138,1200000000.0,40000.0
118,2,1,1,1,154,960000000.0,32000.0
98,2,1,1,1,58,8700000000.0,290000.0
60,1,0,1,1,101,2100000000.0,70000.0
85,2,1,1,1,58,7400000000.0,246666.67
110,2,1,1,1,69,5000000000.0,166666.67
190,3,1,1,1,58,12000000000.0,400000.0
235,3,1,1,1,58,24000000000.0,800000.0
150,3,1,1,1,58,14500000000.0,483333.33
197,3,1,1,1,58,13300000000.0,443333.33
153,2,1,1,1,58,13300000000.0,443333.33
99,2,1,1,1,69,4900000000.0,163333.33
195,3,1,1,1,58,19900000000.0,663333.33
125,2,1,1,1,58,11600000000.0,386666.67
85,2,1,1,1,58,7300000000.0,243333.33
103,2,1,1,1,69,6640000000.0,221333.33
235,3,1,1,1,58,25500000000.0,850000.0
107,2,1,1,1,157,13200000000.0,440000.0
195,3,1,1,1,58,19500000000.0,650000.0
170,3,0,0,0,58,14500000000.0,483333.33
153,3,1,1,1,58,13000000000.0,433333.33
90,2,1,1,1,121,2650000000.0,88333.33
88,2,1,1,1,58,7600000000.0,253333.33
100,2,1,1,1,58,8500000000.0,283333.33
100,2,1,1,1,136,6500000000.0,216666.67
203,3,1,1,1,16,13800000000.0,460000.0
200,3,1,1,1,15,13300000000.0,443333.33
200,3,1,1,1,16,13700000000.0,456666.67
116,3,1,1,1,58,8000000000.0,266666.67
202,3,0,0,0,16,13300000000.0,443333.33
202,3,1,1,1,15,13200000000.0,440000.0
61,1,1,1,1,169,1318000000.0,43933.33
70,2,1,1,1,75,1550000000.0,51666.67
62,2,1,1,1,25,1400000000.0,46666.67
200,3,1,1,1,16,13300000000.0,443333.33
120,3,1,1,1,112,3950000000.0,131666.67
87,2,1,1,1,12,4780000000.0,159333.33
200,3,1,1,1,15,13400000000.0,446666.67
80,2,1,1,1,116,500000000.0,16666.67
202,3,0,0,0,16,13500000000.0,450000.0
57,1,0,1,1,112,1320000000.0,44000.0
202,3,1,1,1,16,13700000000.0,456666.67
84,2,1,1,1,121,2250000000.0,75000.0
202,3,1,1,1,15,14700000000.0,490000.0
93,2,1,1,1,136,5600000000.0,186666.67
85,2,1,1,1,58,8000000000.0,266666.67
100,2,1,1,1,136,7400000000.0,246666.67
153,2,1,1,1,15,10500000000.0,350000.0
122,3,1,1,1,136,8000000000.0,266666.67
150,2,1,1,1,15,10500000000.0,350000.0
56,2,1,1,1,112,1500000000.0,50000.0
150,2,1,1,1,16,10500000000.0,350000.0
202,3,1,1,1,16,14300000000.0,476666.67
201,3,1,1,1,15,14200000000.0,473333.33
140,3,1,1,1,154,2590000000.0,86333.33
200,3,1,1,1,15,14000000000.0,466666.67
67,2,1,1,0,75,1500000000.0,50000.0
86,2,1,1,1,58,7200000000.0,240000.0
120,3,1,1,1,112,3950000000.0,131666.67
84,2,1,1,1,58,7400000000.0,246666.67
86,2,1,1,1,27,3800000000.0,126666.67
85,2,1,1,1,58,7300000000.0,243333.33
67,2,1,1,1,152,2300000000.0,76666.67
90,2,1,1,1,109,4800000000.0,160000.0
83,2,1,1,1,58,7300000000.0,243333.33
70,2,1,1,1,75,1730000000.0,57666.67
88,2,1,1,1,154,1135200000.0,37840.0
167,3,1,1,1,58,11000000000.0,366666.67
100,2,0,0,0,154,650000000.0,21666.67
100,2,1,1,1,154,1000000000.0,33333.33
60,2,1,1,1,158,2300000000.0,76666.67
155,3,1,1,1,58,11000000000.0,366666.67
76,2,1,1,1,75,1850000000.0,61666.67
90,2,1,1,1,154,900000000.0,30000.0
65,1,1,1,1,154,535000000.0,17833.33
80,2,1,1,1,154,680000000.0,22666.67
135,2,1,1,1,58,8700000000.0,290000.0
94,2,1,1,1,154,950000000.0,31666.67
110,2,1,1,1,58,8200000000.0,273333.33
115,3,1,1,1,51,6900000000.0,230000.0
170,3,1,1,1,58,11200000000.0,373333.33
115,3,0,1,1,51,6900000000.0,230000.0
60,1,0,0,0,32,900000000.0,30000.0
105,2,1,1,1,136,5800000000.0,193333.33
61,2,0,1,0,142,1040000000.0,34666.67
100,2,1,1,1,136,6000000000.0,200000.0
145,3,1,1,1,75,4600000000.0,153333.33
87,2,1,1,1,118,479000000.0,15966.67
87,2,1,1,1,118,496000000.0,16533.33
115,3,1,1,1,151,6500000000.0,216666.67
85,2,1,1,1,118,690000000.0,23000.0
67,2,1,1,0,123,2280000000.0,76000.0
94,2,1,1,1,152,2280000000.0,76000.0
90,2,1,1,1,152,3200000000.0,106666.67
86,2,1,1,1,118,890000000.0,29666.67
60,2,1,1,1,153,2650000000.0,88333.33
58,1,1,1,1,151,3400000000.0,113333.33
76,2,1,1,1,147,2850000000.0,95000.0
57,1,1,1,1,162,2400000000.0,80000.0
81,2,1,1,1,153,3300000000.0,110000.0
112,3,1,1,1,153,3600000000.0,120000.0
75,2,1,1,1,152,3500000000.0,116666.67
153,3,1,1,1,123,7500000000.0,250000.0
95,2,1,1,1,151,5100000000.0,170000.0
101,2,1,1,1,151,6565000000.0,218833.33
40,0,0,0,0,114,165000000.0,5500.0
88,2,1,1,1,128,2860000000.0,95333.33
141,3,1,1,1,120,3810000000.0,127000.0
140,3,1,1,1,120,1790000000.0,59666.67
120,2,1,1,1,120,1530000000.0,51000.0
66,2,0,1,0,25,1000000000.0,33333.33
70,2,1,1,1,123,3500000000.0,116666.67
75,2,1,0,1,70,3000000000.0,100000.0
70,2,0,1,1,46,1800000000.0,60000.0
150,3,1,1,1,136,20000000000.0,666666.67
95,2,1,1,1,63,950000000.0,31666.67
65,2,1,1,0,75,1450000000.0,48333.33
88,3,0,1,1,116,475000000.0,15833.33
113,3,1,1,0,58,6000000000.0,200000.0
50,1,1,1,0,154,360000000.0,12000.0
45,1,0,0,1,112,1200000000.0,40000.0
53,1,0,1,1,101,1350000000.0,45000.0
100,2,1,1,1,14,1800000000.0,60000.0
50,1,1,1,0,161,500000000.0,16666.67
43,0,0,1,0,102,360000000.0,12000.0
85,2,1,1,0,22,765000000.0,25500.0
134,3,1,1,1,107,6400000000.0,213333.33
90,2,1,1,1,147,3000000000.0,100000.0
90,2,1,1,1,154,1260000000.0,42000.0
135,2,1,1,0,137,2200000000.0,73333.33
130,3,1,1,1,128,5850000000.0,195000.0
55,1,1,1,0,14,550000000.0,18333.33
200,5,0,0,0,37,12000000000.0,400000.0
107,2,1,1,1,182,800000000.0,26666.67
150,2,1,1,1,114,1270000000.0,42333.33
56,1,0,1,0,112,1200000000.0,40000.0
160,3,1,1,0,19,4500000000.0,150000.0
138,3,1,1,1,142,3584000000.0,119466.67
125,3,1,1,1,175,3750000000.0,125000.0
83,2,1,1,1,147,2510000000.0,83666.67
131,3,1,1,1,128,5850000000.0,195000.0
115,2,1,1,1,27,4870000000.0,162333.33
50,1,1,1,0,14,650000000.0,21666.67
91,2,1,1,1,153,3600000000.0,120000.0
80,2,1,1,1,27,3395000000.0,113166.67
40,1,0,1,0,126,720000000.0,24000.0
68,2,1,1,1,147,2150000000.0,71666.67
110,2,1,1,1,152,3920000000.0,130666.67
50,1,1,1,0,25,830000000.0,27666.67
110,2,1,1,1,147,5550000000.0,185000.0
95,2,1,1,1,147,2920000000.0,97333.33
65,2,1,1,1,158,2250000000.0,75000.0
108,2,1,1,1,120,3024000000.0,100800.0
62,2,0,1,0,25,930000000.0,31000.0
37,1,0,1,1,66,830000000.0,27666.67
105,2,1,1,1,153,3650000000.0,121666.67
41,1,0,1,0,142,770000000.0,25666.67
85,2,1,1,1,174,4600000000.0,153333.33
150,3,1,1,1,151,12350000000.0,411666.67
83,2,1,1,1,41,2800000000.0,93333.33
174,3,1,1,1,166,10000000000.0,333333.33
105,3,1,1,1,176,4725000000.0,157500.0
57,2,0,0,1,183,1265000000.0,42166.67
200,3,1,1,1,139,7000000000.0,233333.33
75,2,0,0,0,22,600000000.0,20000.0
87,2,0,0,0,118,900000000.0,30000.0
63,2,0,1,0,126,1260000000.0,42000.0
64,2,1,1,1,27,2240000000.0,74666.67
65,2,0,0,0,112,1200000000.0,40000.0
87,2,1,1,1,118,650000000.0,21666.67
44,1,0,1,0,161,570000000.0,19000.0
85,2,0,0,0,114,355000000.0,11833.33
43,1,0,1,0,6,800000000.0,26666.67
118,3,1,1,1,143,4900000000.0,163333.33
92,2,1,1,1,152,2700000000.0,90000.0
124,3,1,1,1,143,3400000000.0,113333.33
56,1,0,1,0,75,950000000.0,31666.67
40,1,0,1,0,121,870000000.0,29000.0
92,2,1,1,1,153,2970000000.0,99000.0
86,2,1,1,1,27,3330000000.0,111000.0
51,2,1,1,0,152,1850000000.0,61666.67
70,1,0,0,0,22,560000000.0,18666.67
85,2,1,1,1,154,1062000000.0,35400.0
51,1,0,1,0,112,900000000.0,30000.0
131,2,1,1,1,129,3400000000.0,113333.33
48,1,0,1,0,85,820000000.0,27333.33
84,2,1,1,0,14,773000000.0,25766.67
95,2,1,1,1,66,2350000000.0,78333.33
74,2,1,1,1,49,2960000000.0,98666.67
68,2,1,1,1,41,2500000000.0,83333.33
240,4,1,1,1,120,4800000000.0,160000.0
44,1,0,1,0,126,770000000.0,25666.67
82,2,1,1,1,152,2850000000.0,95000.0
44,1,1,1,0,142,1050000000.0,35000.0
42,1,0,1,0,121,960000000.0,32000.0
63,1,1,1,1,15,4000000000.0,133333.33
110,2,0,1,1,141,750000000.0,25000.0
235,3,1,1,1,106,31000000000.0,1033333.33
500,2,1,1,0,3,3100000000.0,103333.33
57,1,1,1,0,53,1930000000.0,64333.33
170,3,1,1,1,114,1280000000.0,42666.67
115,2,1,1,0,63,2050000000.0,68333.33
68,2,1,1,1,162,2700000000.0,90000.0
62,1,0,1,1,22,620000000.0,20666.67
56,1,1,1,1,147,2200000000.0,73333.33
75,2,1,1,1,152,3110000000.0,103666.67
95,2,1,1,1,119,5850000000.0,195000.0
144,3,1,1,1,155,10368000000.0,345600.0
50,1,0,0,1,125,380000000.0,12666.67
78,2,1,1,0,143,2100000000.0,70000.0
95,2,1,0,1,129,2050000000.0,68333.33
90,2,1,1,1,129,1800000000.0,60000.0
95,2,1,1,1,123,4200000000.0,140000.0
350,4,1,1,1,106,72000000000.0,2400000.0
71,2,1,1,1,153,2330000000.0,77666.67
80,1,0,0,0,122,380000000.0,12666.67
44,1,1,0,1,112,1000000000.0,33333.33
46,1,1,1,1,75,1150000000.0,38333.33
78,2,1,1,0,143,2010000000.0,67000.0
67,2,0,1,0,80,1070000000.0,35666.67
49,1,1,1,0,14,110000000.0,3666.67
105,2,1,1,1,14,1200000000.0,40000.0
72,2,0,1,1,25,1290000000.0,43000.0
65,2,0,1,1,142,1220000000.0,40666.67
80,2,1,1,1,163,2160000000.0,72000.0
66,2,0,1,0,75,1187000000.0,39566.67
58,2,0,1,0,75,1210000000.0,40333.33
67,2,0,1,0,142,1215000000.0,40500.0
89,2,1,1,0,14,1068000000.0,35600.0
75,2,1,1,1,25,1450000000.0,48333.33
85,2,0,1,1,169,1440000000.0,48000.0
94,2,1,1,1,27,4300000000.0,143333.33
67,2,1,1,0,75,1440000000.0,48000.0
60,1,0,1,1,154,920000000.0,30666.67
67,1,1,0,1,25,1415000000.0,47166.67
65,2,0,0,1,25,1310000000.0,43666.67
72,2,0,1,1,25,1300000000.0,43333.33
62,2,1,1,1,142,1350000000.0,45000.0
37,1,0,1,1,112,999000000.0,33300.0
105,3,1,1,1,147,3550000000.0,118333.33
78,2,0,0,1,116,417000000.0,13900.0
53,1,0,1,0,22,450000000.0,15000.0
80,2,0,1,1,147,2450000000.0,81666.67
88,2,1,1,1,120,2850000000.0,95000.0
39,1,0,1,0,14,370000000.0,12333.33
128,2,1,1,1,76,6144000000.0,204800.0
87,2,1,1,1,156,2450000000.0,81666.67
48,1,0,1,0,25,830000000.0,27666.67
86,2,1,1,1,118,500000000.0,16666.67
86,2,1,1,1,118,600000000.0,20000.0
75,2,1,1,1,123,2300000000.0,76666.67
110,3,1,1,1,76,6160000000.0,205333.33
172,3,1,1,1,69,9300000000.0,310000.0
147,3,1,1,1,176,11600000000.0,386666.67
70,1,1,1,0,47,1540000000.0,51333.33
235,3,1,1,1,106,28500000000.0,950000.0
115,2,1,1,1,69,6000000000.0,200000.0
114,2,1,1,1,114,1090000000.0,36333.33
40,1,1,1,0,121,1380000000.0,46000.0
125,3,1,1,1,176,8450000000.0,281666.67
90,2,1,1,1,63,1315000000.0,43833.33
78,2,0,1,1,62,1794000000.0,59800.0
47,1,0,1,0,112,1050000000.0,35000.0
114,3,1,1,1,176,4900000000.0,163333.33
65,1,1,1,1,158,2500000000.0,83333.33
50,1,0,1,0,22,410000000.0,13666.67
125,2,1,1,1,73,1750000000.0,58333.33
41,1,0,0,0,142,815000000.0,27166.67
136,3,1,1,1,176,8200000000.0,273333.33
40,1,0,1,0,75,800000000.0,26666.67
60,2,0,1,0,169,650000000.0,21666.67
75,2,1,1,1,121,1750000000.0,58333.33
120,3,1,1,1,176,8000000000.0,266666.67
165,3,1,1,1,114,1000000000.0,33333.33
110,2,0,1,0,114,640000000.0,21333.33
116,2,1,1,1,152,4640000000.0,154666.67
115,2,1,1,1,152,4500000000.0,150000.0
77,2,0,1,1,114,460000000.0,15333.33
120,3,1,1,1,176,7000000000.0,233333.33
100,2,0,1,1,114,660000000.0,22000.0
130,3,1,1,1,176,6000000000.0,200000.0
60,1,1,1,1,72,1200000000.0,40000.0
75,2,0,1,1,116,385000000.0,12833.33
128,3,1,1,0,106,8500000000.0,283333.33
150,2,1,1,1,165,15000000000.0,500000.0
135,3,1,1,1,176,10000000000.0,333333.33
60,1,1,1,1,155,1200000000.0,40000.0
41,1,0,0,0,45,815000000.0,27166.67
113,2,1,1,1,106,9000000000.0,300000.0
52,1,0,1,1,14,665000000.0,22166.67
100,2,1,1,1,15,7000000000.0,233333.33
66,2,1,1,0,123,2650000000.0,88333.33
200,3,1,1,1,106,29000000000.0,966666.67
170,3,1,1,1,106,22100000000.0,736666.67
100,2,1,1,1,58,8300000000.0,276666.67
90,1,1,1,1,78,10000000000.0,333333.33
200,3,1,1,1,106,14000000000.0,466666.67
51,1,1,0,1,130,1250000000.0,41666.67
70,2,1,1,0,123,2680000000.0,89333.33
73,2,1,1,0,153,2200000000.0,73333.33
245,2,0,0,0,72,7800000000.0,260000.0
87,2,1,1,1,33,5850000000.0,195000.0
120,2,1,1,1,157,9000000000.0,300000.0
171,3,1,1,1,45,12825000000.0,427500.0
66,2,1,1,0,123,2460000000.0,82000.0
77,2,1,1,1,15,5200000000.0,173333.33
40,1,1,1,0,101,1250000000.0,41666.67
105,2,1,1,1,147,2800000000.0,93333.33
50,1,1,1,1,113,3000000000.0,100000.0
94,2,1,1,0,12,3400000000.0,113333.33
65,2,1,1,0,153,2150000000.0,71666.67
57,1,1,1,0,166,750000000.0,25000.0
79,2,1,1,1,116,410000000.0,13666.67
60,2,0,1,0,75,650000000.0,21666.67
68,2,1,1,1,153,2300000000.0,76666.67
86,2,1,1,0,55,750000000.0,25000.0
80,2,1,1,1,153,2700000000.0,90000.0
68,2,1,1,0,153,2300000000.0,76666.67
43,1,1,1,0,101,1330000000.0,44333.33
55,1,1,1,1,153,1900000000.0,63333.33
77,2,1,1,1,109,2680000000.0,89333.33
58,1,0,0,0,116,315000000.0,10500.0
62,1,1,0,1,112,1440000000.0,48000.0
65,2,1,1,0,153,2200000000.0,73333.33
60,1,1,1,1,142,1530000000.0,51000.0
35,1,0,1,0,142,660000000.0,22000.0
54,1,0,1,0,20,1100000000.0,36666.67
70,2,1,1,1,162,2250000000.0,75000.0
122,3,1,1,1,60,6700000000.0,223333.33
54,1,0,1,0,142,901000000.0,30033.33
80,2,1,1,1,161,850000000.0,28333.33
71,2,1,1,1,142,1750000000.0,58333.33
220,4,1,1,0,161,7500000000.0,250000.0
61,1,0,1,0,126,838000000.0,27933.33
49,1,0,1,0,66,1078000000.0,35933.33
55,2,1,1,1,142,1349550000.0,44985.0
41,1,0,1,0,66,840000000.0,28000.0
64,2,1,1,0,142,1100000000.0,36666.67
240,4,1,1,0,14,4300000000.0,143333.33
32,1,0,1,0,66,610000000.0,20333.33
52,1,0,1,0,66,960000000.0,32000.0
50,1,0,1,0,142,640000000.0,21333.33
32,1,0,1,1,49,940000000.0,31333.33
40,1,1,1,1,20,1150000000.0,38333.33
73,1,0,1,1,85,1460000000.0,48666.67
50,1,1,1,0,14,755000000.0,25166.67
45,1,0,1,0,75,745000000.0,24833.33
65,2,1,1,0,126,1280000000.0,42666.67
51,1,1,1,1,142,1150000000.0,38333.33
300,3,1,1,0,63,24000000000.0,800000.0
100,2,1,1,0,118,2700000000.0,90000.0
55,2,1,1,1,20,1000000000.0,33333.33
200,2,0,0,0,77,2650000000.0,88333.33
38,1,1,1,1,80,1140000000.0,38000.0
140,3,1,1,1,51,9300000000.0,310000.0
